id,country,language,treatment,age,gender,gender_text,education,political_ideology,religiosity,subjective_SES,AI_familiarity,AI_frequency,AI_trustworthy,order,dilemma,advisor,advice,trustworthy,blame,trust_other_issues,surprise,humanlike,judgement_pre,judgement_post,confidence_pre,confidence_post,comprehension_check
566,Brazil,PT,Human,32,Female,NA,8,2,5,8,6,4,6,1,Baby,Dr. Smith,Utilitarian,3,5,4,7,3,0.16,0.27,4,4,Correct
566,Brazil,PT,Human,32,Female,NA,8,2,5,8,6,4,6,2,Bike,Dr. Thompson,Deontological,6,2,6,2,7,0.26,0.23,2,4,Correct
567,Brazil,PT,AI,37,Male,NA,2,7,4,5,4,1,4,1,Baby,ETHIC-AI,Deontological,7,1,7,1,7,0,0,7,7,Correct
567,Brazil,PT,AI,37,Male,NA,2,7,4,5,4,1,4,2,Bike,VIRTUE-BOT,Utilitarian,7,1,7,1,7,1,1,7,7,Correct
568,Brazil,PT,Human,43,Female,NA,6,1,4,6,6,4,6,1,Bike,Dr. Thompson,Utilitarian,4,4,5,3,5,0.16,0.6,3,5,Correct
568,Brazil,PT,Human,43,Female,NA,6,1,4,6,6,4,6,2,Baby,Dr. Smith,Deontological,5,2,5,2,5,0,0.06,4,6,Correct
569,Brazil,PT,AI,33,Female,NA,6,4,2,8,5,5,6,1,Baby,ETHIC-AI,Utilitarian,5,4,5,5,5,0.39,0.34,5,5,Correct
569,Brazil,PT,AI,33,Female,NA,6,4,2,8,5,5,6,2,Bike,VIRTUE-BOT,Deontological,5,5,4,5,5,0.35,0.36,5,5,Correct
570,Brazil,PT,Human,20,Female,NA,5,4,1,4,7,5,6,1,Baby,Dr. Thompson,Deontological,6,1,6,1,5,0.09,0,5,7,Correct
570,Brazil,PT,Human,20,Female,NA,5,4,1,4,7,5,6,2,Bike,Dr. Smith,Utilitarian,5,5,6,4,4,0,0.94,5,7,Correct
571,Brazil,PT,AI,43,Female,NA,5,4,4,2,6,3,6,1,Baby,VIRTUE-BOT,Deontological,5,6,6,6,6,0,0,7,7,Correct
571,Brazil,PT,AI,43,Female,NA,5,4,4,2,6,3,6,2,Bike,ETHIC-AI,Utilitarian,5,5,5,7,4,0.12,0.84,4,5,Correct
572,Brazil,PT,Human,41,Male,NA,4,5,4,5,4,2,4,1,Bike,Dr. Smith,Deontological,7,6,5,7,6,0.47,0.15,6,7,Correct
572,Brazil,PT,Human,41,Male,NA,4,5,4,5,4,2,4,2,Baby,Dr. Thompson,Utilitarian,7,2,6,2,7,0.46,0.95,6,7,Correct
573,Brazil,PT,AI,29,Female,NA,6,4,4,6,4,2,5,1,Baby,ETHIC-AI,Deontological,7,1,6,1,5,0,0,7,7,Correct
573,Brazil,PT,AI,29,Female,NA,6,4,4,6,4,2,5,2,Bike,VIRTUE-BOT,Utilitarian,6,1,4,3,4,1,0,6,5,Correct
574,Brazil,PT,AI,34,Female,NA,6,2,4,7,5,4,5,1,Bike,ETHIC-AI,Utilitarian,5,3,6,2,6,0.77,0.84,4,5,Correct
574,Brazil,PT,AI,34,Female,NA,6,2,4,7,5,4,5,2,Baby,VIRTUE-BOT,Deontological,4,4,5,5,5,0.4,0.91,3,5,Correct
575,Brazil,PT,AI,35,Female,NA,4,4,5,5,5,3,5,1,Bike,ETHIC-AI,Utilitarian,5,3,2,1,3,0.72,0.96,3,6,Correct
575,Brazil,PT,AI,35,Female,NA,4,4,5,5,5,3,5,2,Baby,VIRTUE-BOT,Deontological,7,1,7,5,6,0,0,7,7,Correct
576,Brazil,PT,Human,37,Male,NA,3,4,1,5,1,1,4,1,Baby,Dr. Thompson,Deontological,4,3,5,7,4,0.32,0.35,1,3,Correct
576,Brazil,PT,Human,37,Male,NA,3,4,1,5,1,1,4,2,Bike,Dr. Smith,Utilitarian,4,1,4,7,4,0.38,0.38,3,3,Correct
577,Brazil,PT,Human,27,Female,NA,4,2,1,5,4,3,4,1,Baby,Dr. Thompson,Deontological,7,1,5,1,7,0,0,7,7,Correct
577,Brazil,PT,Human,27,Female,NA,4,2,1,5,4,3,4,2,Bike,Dr. Smith,Utilitarian,1,7,1,5,4,0,0,7,7,Correct
578,Brazil,PT,Human,21,Male,NA,8,5,1,8,7,4,6,1,Baby,Dr. Smith,Deontological,7,2,7,5,7,0.02,0.01,6,6,Correct
578,Brazil,PT,Human,21,Male,NA,8,5,1,8,7,4,6,2,Bike,Dr. Thompson,Utilitarian,6,1,7,6,6,0.69,0.97,5,6,Correct
579,Brazil,PT,Human,42,Female,NA,6,7,7,6,7,5,4,1,Bike,Dr. Smith,Utilitarian,7,1,7,1,7,1,1,7,7,Correct
579,Brazil,PT,Human,42,Female,NA,6,7,7,6,7,5,4,2,Baby,Dr. Thompson,Deontological,5,1,4,7,7,0,0,7,7,Correct
580,Brazil,PT,AI,34,Female,NA,5,6,5,6,5,4,6,1,Bike,ETHIC-AI,Deontological,7,1,7,1,3,0,0,7,7,Correct
580,Brazil,PT,AI,34,Female,NA,5,6,5,6,5,4,6,2,Baby,VIRTUE-BOT,Utilitarian,4,4,4,7,1,0,0.08,7,5,Correct
581,Brazil,PT,Human,18,Male,NA,7,7,4,6,7,5,7,1,Baby,Dr. Thompson,Deontological,7,4,5,2,7,0.28,0.02,3,7,Correct
581,Brazil,PT,Human,18,Male,NA,7,7,4,6,7,5,7,2,Bike,Dr. Smith,Utilitarian,3,7,1,7,4,0,0.18,7,5,Correct
582,Brazil,PT,Human,44,Male,NA,2,4,4,6,7,3,5,1,Baby,Dr. Thompson,Deontological,7,1,7,4,3,0.31,NA,7,7,Correct
582,Brazil,PT,Human,44,Male,NA,2,4,4,6,7,3,5,2,Bike,Dr. Smith,Utilitarian,7,1,1,4,4,0.2,0.19,7,1,Incorrect
583,Brazil,PT,AI,41,Female,NA,6,4,5,6,2,2,2,1,Baby,ETHIC-AI,Utilitarian,1,4,2,3,3,0.06,0.1,7,7,Correct
583,Brazil,PT,AI,41,Female,NA,6,4,5,6,2,2,2,2,Bike,VIRTUE-BOT,Deontological,3,4,4,1,4,0.62,0.62,3,2,Correct
584,Brazil,PT,AI,30,Female,NA,6,7,4,9,7,4,6,1,Baby,VIRTUE-BOT,Utilitarian,7,4,6,7,7,0,0.78,6,6,Correct
584,Brazil,PT,AI,30,Female,NA,6,7,4,9,7,4,6,2,Bike,ETHIC-AI,Deontological,5,6,6,7,7,0,0,6,6,Incorrect
585,Brazil,PT,AI,36,Male,NA,8,7,4,8,7,4,7,1,Baby,VIRTUE-BOT,Deontological,7,7,7,7,3,0.12,0.1,7,7,Correct
585,Brazil,PT,AI,36,Male,NA,8,7,4,8,7,4,7,2,Bike,ETHIC-AI,Utilitarian,7,5,7,7,5,0.04,0.97,7,7,Correct
586,Brazil,PT,AI,28,Female,NA,4,7,7,9,7,4,6,1,Bike,VIRTUE-BOT,Deontological,7,7,7,1,7,0.79,0,1,7,Correct
586,Brazil,PT,AI,28,Female,NA,4,7,7,9,7,4,6,2,Baby,ETHIC-AI,Utilitarian,1,7,1,7,1,0,0,7,7,Incorrect
587,Brazil,PT,Human,27,Female,NA,4,4,5,5,5,3,7,1,Baby,Dr. Thompson,Utilitarian,4,2,4,3,5,0,0.86,4,3,Correct
587,Brazil,PT,Human,27,Female,NA,4,4,5,5,5,3,7,2,Bike,Dr. Smith,Deontological,3,4,3,1,7,0.81,0.8,4,4,Correct
588,Brazil,PT,Human,31,Female,NA,5,4,5,2,4,2,2,1,Baby,Dr. Thompson,Utilitarian,1,1,1,7,2,0,0.1,7,4,Correct
588,Brazil,PT,Human,31,Female,NA,5,4,5,2,4,2,2,2,Bike,Dr. Smith,Deontological,7,1,7,7,7,0.78,0.03,6,7,Correct
589,Brazil,PT,Human,32,Female,NA,8,5,7,8,7,5,7,1,Bike,Dr. Smith,Utilitarian,7,6,6,5,6,0.83,0.92,6,6,Correct
589,Brazil,PT,Human,32,Female,NA,8,5,7,8,7,5,7,2,Baby,Dr. Thompson,Deontological,7,5,7,5,6,0.3,0.18,6,6,Correct
590,Brazil,PT,Human,30,Female,NA,8,4,1,6,5,4,4,1,Bike,Dr. Smith,Deontological,3,3,3,5,3,0.7,0.67,5,5,Correct
590,Brazil,PT,Human,30,Female,NA,8,4,1,6,5,4,4,2,Baby,Dr. Thompson,Utilitarian,4,3,3,5,5,0.61,0.69,4,4,Correct
591,Brazil,PT,AI,26,Male,NA,6,3,1,1,7,5,4,1,Bike,ETHIC-AI,Utilitarian,2,7,2,1,1,0,0,7,7,Correct
591,Brazil,PT,AI,26,Male,NA,6,3,1,1,7,5,4,2,Baby,VIRTUE-BOT,Deontological,7,1,6,6,1,1,1,7,7,Correct
592,Brazil,PT,Human,35,Male,NA,3,4,4,4,6,3,4,1,Baby,Dr. Smith,Utilitarian,2,6,2,6,2,0.11,0.29,6,6,Correct
592,Brazil,PT,Human,35,Male,NA,3,4,4,4,6,3,4,2,Bike,Dr. Thompson,Deontological,6,2,3,4,5,0.43,0.18,2,5,Correct
593,Brazil,PT,Human,27,Male,NA,5,2,2,4,5,3,5,1,Baby,Dr. Smith,Deontological,3,3,3,6,7,0.98,0.93,6,6,Correct
593,Brazil,PT,Human,27,Male,NA,5,2,2,4,5,3,5,2,Bike,Dr. Thompson,Utilitarian,3,5,1,5,1,0,0.03,7,5,Correct
594,Brazil,PT,Human,32,Female,NA,6,7,4,4,6,4,5,1,Baby,Dr. Thompson,Deontological,5,4,5,5,4,0.38,0.28,1,2,Correct
594,Brazil,PT,Human,32,Female,NA,6,7,4,4,6,4,5,2,Bike,Dr. Smith,Utilitarian,1,4,1,4,3,0.23,0.34,2,2,Correct
595,Brazil,PT,AI,30,Female,NA,5,4,1,7,7,5,5,1,Baby,VIRTUE-BOT,Deontological,5,5,5,7,1,0.81,0.82,7,7,Correct
595,Brazil,PT,AI,30,Female,NA,5,4,1,7,7,5,5,2,Bike,ETHIC-AI,Utilitarian,5,1,5,5,4,0.94,0.89,7,7,Correct
596,Brazil,PT,Human,30,Female,NA,8,1,6,8,6,4,7,1,Bike,Dr. Smith,Utilitarian,5,2,5,7,7,0.02,0.92,5,6,Correct
596,Brazil,PT,Human,30,Female,NA,8,1,6,8,6,4,7,2,Baby,Dr. Thompson,Deontological,6,1,6,7,7,0.94,0,5,6,Correct
597,Brazil,PT,AI,44,Female,NA,8,2,5,7,1,2,1,1,Baby,VIRTUE-BOT,Deontological,1,7,3,4,1,0.9,0.75,1,2,Correct
597,Brazil,PT,AI,44,Female,NA,8,2,5,7,1,2,1,2,Bike,ETHIC-AI,Utilitarian,4,6,4,7,1,0,0,7,7,Correct
598,Brazil,PT,AI,30,Female,NA,5,1,3,4,7,4,5,1,Bike,ETHIC-AI,Utilitarian,3,1,1,1,1,0,0,3,4,Correct
598,Brazil,PT,AI,30,Female,NA,5,1,3,4,7,4,5,2,Baby,VIRTUE-BOT,Deontological,1,1,1,1,1,0,0,7,7,Correct
599,Brazil,PT,Human,24,Female,NA,6,2,1,8,7,4,3,1,Baby,Dr. Thompson,Deontological,6,2,6,6,5,0.01,0,7,7,Correct
599,Brazil,PT,Human,24,Female,NA,6,2,1,8,7,4,3,2,Bike,Dr. Smith,Utilitarian,6,3,6,5,4,0.82,0.72,6,7,Correct
600,Brazil,PT,AI,26,Female,NA,6,4,5,5,7,5,6,1,Baby,VIRTUE-BOT,Deontological,7,1,7,7,6,0.78,0.18,4,7,Correct
600,Brazil,PT,AI,26,Female,NA,6,4,5,5,7,5,6,2,Bike,ETHIC-AI,Utilitarian,3,6,3,7,3,0.12,0.22,7,7,Correct
601,Brazil,PT,Human,40,Female,NA,6,7,6,6,7,3,5,1,Bike,Dr. Smith,Utilitarian,7,1,5,3,7,1,1,7,7,Correct
601,Brazil,PT,Human,40,Female,NA,6,7,6,6,7,3,5,2,Baby,Dr. Thompson,Deontological,7,1,7,1,7,0,0,7,7,Correct
602,Brazil,PT,Human,42,Male,NA,8,5,6,7,7,5,6,1,Bike,Dr. Smith,Utilitarian,7,1,7,1,7,0.22,1,6,7,Correct
602,Brazil,PT,Human,42,Male,NA,8,5,6,7,7,5,6,2,Baby,Dr. Thompson,Deontological,7,2,6,6,4,1,0,7,7,Correct
603,Brazil,PT,AI,31,Female,NA,8,7,7,8,7,5,7,1,Bike,VIRTUE-BOT,Deontological,1,7,1,7,7,0.35,0.31,7,7,Correct
603,Brazil,PT,AI,31,Female,NA,8,7,7,8,7,5,7,2,Baby,ETHIC-AI,Utilitarian,6,7,6,7,7,0.91,0.37,6,7,Correct
604,Brazil,PT,Human,33,Female,NA,8,1,4,5,5,3,5,1,Bike,Dr. Smith,Deontological,6,1,7,1,7,0,0,6,7,Correct
604,Brazil,PT,Human,33,Female,NA,8,1,4,5,5,3,5,2,Baby,Dr. Thompson,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
605,Brazil,PT,AI,39,Female,NA,4,4,6,4,5,3,4,1,Bike,ETHIC-AI,Deontological,5,2,5,1,1,0.28,0.16,5,6,Correct
605,Brazil,PT,AI,39,Female,NA,4,4,6,4,5,3,4,2,Baby,VIRTUE-BOT,Utilitarian,2,6,2,6,1,NA,0.37,5,3,Correct
606,Brazil,PT,Human,38,Male,NA,4,7,7,4,4,3,4,1,Bike,Dr. Smith,Utilitarian,7,1,7,1,7,1,1,7,7,Correct
606,Brazil,PT,Human,38,Male,NA,4,7,7,4,4,3,4,2,Baby,Dr. Thompson,Deontological,1,7,1,1,1,1,1,7,7,Correct
607,Brazil,PT,Human,42,Female,NA,8,5,6,9,1,5,6,1,Baby,Dr. Smith,Deontological,7,5,6,1,7,0,0,6,7,Correct
607,Brazil,PT,Human,42,Female,NA,8,5,6,9,1,5,6,2,Bike,Dr. Thompson,Utilitarian,6,2,5,4,6,0.22,0.24,2,6,Correct
608,Brazil,PT,Human,30,Male,NA,4,7,7,7,1,2,2,1,Baby,Dr. Smith,Deontological,6,1,6,1,7,0,0,6,7,Correct
608,Brazil,PT,Human,30,Male,NA,4,7,7,7,1,2,2,2,Bike,Dr. Thompson,Utilitarian,6,2,6,2,6,1,0.98,6,6,Correct
609,Brazil,PT,AI,37,Female,NA,8,7,7,8,6,3,5,1,Baby,VIRTUE-BOT,Deontological,5,6,5,7,5,0.2,0.3,4,5,Correct
609,Brazil,PT,AI,37,Female,NA,8,7,7,8,6,3,5,2,Bike,ETHIC-AI,Utilitarian,6,5,6,4,1,1,0.91,7,6,Correct
610,Brazil,PT,Human,22,Female,NA,5,3,5,6,7,4,5,1,Bike,Dr. Smith,Deontological,5,4,5,7,5,0.97,0.54,5,4,Correct
610,Brazil,PT,Human,22,Female,NA,5,3,5,6,7,4,5,2,Baby,Dr. Thompson,Utilitarian,5,7,4,6,4,0.18,0.35,5,2,Correct
611,Brazil,PT,AI,27,Female,NA,6,4,4,7,7,5,4,1,Baby,ETHIC-AI,Deontological,6,5,6,7,3,1,0,3,7,Correct
611,Brazil,PT,AI,27,Female,NA,6,4,4,7,7,5,4,2,Bike,VIRTUE-BOT,Utilitarian,1,7,3,1,1,0.02,0,7,7,Correct
612,Brazil,PT,Human,29,Female,NA,4,7,7,7,7,5,6,1,Baby,Dr. Thompson,Utilitarian,7,1,7,1,5,1,1,7,7,Correct
612,Brazil,PT,Human,29,Female,NA,4,7,7,7,7,5,6,2,Bike,Dr. Smith,Deontological,7,4,6,3,5,1,0,6,6,Correct
613,Brazil,PT,Human,33,Female,NA,6,4,7,4,6,5,7,1,Bike,Dr. Thompson,Deontological,7,1,7,3,7,0.13,0.07,6,7,Correct
613,Brazil,PT,Human,33,Female,NA,6,4,7,4,6,5,7,2,Baby,Dr. Smith,Utilitarian,1,7,1,7,7,0,0.01,7,7,Correct
614,Brazil,PT,Human,37,Male,NA,4,2,5,5,6,4,6,1,Bike,Dr. Thompson,Deontological,4,3,6,4,5,0.91,0.83,6,6,Correct
614,Brazil,PT,Human,37,Male,NA,4,2,5,5,6,4,6,2,Baby,Dr. Smith,Utilitarian,3,7,2,7,2,0,0,5,7,Correct
615,Brazil,PT,Human,31,Female,NA,6,7,7,3,1,1,3,1,Bike,Dr. Smith,Utilitarian,7,1,7,2,7,1,1,7,7,Correct
615,Brazil,PT,Human,31,Female,NA,6,7,7,3,1,1,3,2,Baby,Dr. Thompson,Deontological,7,4,6,7,7,1,0.61,7,1,Correct
616,Brazil,PT,AI,28,Male,NA,8,7,1,9,7,5,5,1,Bike,VIRTUE-BOT,Utilitarian,6,1,6,1,3,1,1,5,7,Correct
616,Brazil,PT,AI,28,Male,NA,8,7,1,9,7,5,5,2,Baby,ETHIC-AI,Deontological,5,1,5,7,5,0.22,0.15,3,4,Correct
617,Brazil,PT,AI,35,Female,NA,4,4,7,7,4,2,3,1,Baby,VIRTUE-BOT,Deontological,7,6,7,1,7,0.01,0,7,7,Correct
617,Brazil,PT,AI,35,Female,NA,4,4,7,7,4,2,3,2,Bike,ETHIC-AI,Utilitarian,1,7,1,7,2,0,0,7,7,Correct
618,Brazil,PT,AI,29,Female,NA,6,2,5,9,6,4,5,1,Bike,ETHIC-AI,Utilitarian,2,4,4,7,1,0.13,0.09,7,7,Correct
618,Brazil,PT,AI,29,Female,NA,6,2,5,9,6,4,5,2,Baby,VIRTUE-BOT,Deontological,7,2,5,5,6,0.06,0.17,7,7,Correct
619,Brazil,PT,Human,38,Female,NA,5,5,4,3,6,4,5,1,Bike,Dr. Thompson,Utilitarian,1,3,1,6,1,0,0,5,6,Incorrect
619,Brazil,PT,Human,38,Female,NA,5,5,4,3,6,4,5,2,Baby,Dr. Smith,Deontological,5,1,6,2,7,0.54,0.01,1,1,Correct
620,Brazil,PT,Human,31,Female,NA,6,7,6,5,6,3,4,1,Baby,Dr. Thompson,Deontological,6,1,7,1,7,0.8,1,6,7,Correct
620,Brazil,PT,Human,31,Female,NA,6,7,6,5,6,3,4,2,Bike,Dr. Smith,Utilitarian,7,1,7,1,7,1,1,7,7,Correct
621,Brazil,PT,Human,22,Male,NA,4,4,6,7,5,4,3,1,Baby,Dr. Thompson,Deontological,4,6,4,2,7,0.87,0.85,6,6,Correct
621,Brazil,PT,Human,22,Male,NA,4,4,6,7,5,4,3,2,Bike,Dr. Smith,Utilitarian,4,1,4,1,7,0.98,1,7,7,Correct
622,Brazil,PT,AI,39,Male,NA,6,2,4,6,1,1,1,1,Baby,ETHIC-AI,Deontological,1,7,1,6,1,0,0,6,6,Incorrect
622,Brazil,PT,AI,39,Male,NA,6,2,4,6,1,1,1,2,Bike,VIRTUE-BOT,Utilitarian,2,7,1,1,1,0,0,6,6,Correct
623,Brazil,PT,Human,35,Male,NA,3,4,4,3,4,3,5,1,Baby,Dr. Thompson,Utilitarian,1,7,2,7,1,0,0,7,7,Correct
623,Brazil,PT,Human,35,Male,NA,3,4,4,3,4,3,5,2,Bike,Dr. Smith,Deontological,4,1,5,1,4,0.04,0,4,7,Correct
624,Brazil,PT,Human,25,Female,NA,6,4,7,10,7,5,7,1,Baby,Dr. Smith,Utilitarian,7,1,7,1,7,1,0.99,7,7,Correct
624,Brazil,PT,Human,25,Female,NA,6,4,7,10,7,5,7,2,Bike,Dr. Thompson,Deontological,1,7,1,7,7,1,1,7,7,Correct
625,Brazil,PT,AI,34,Male,NA,6,1,7,5,5,4,6,1,Bike,ETHIC-AI,Deontological,5,4,5,7,1,0.77,0.84,6,7,Correct
625,Brazil,PT,AI,34,Male,NA,6,1,7,5,5,4,6,2,Baby,VIRTUE-BOT,Utilitarian,1,7,1,7,1,0.03,0,7,7,Incorrect
626,Brazil,PT,AI,69,Female,NA,8,4,7,7,3,2,4,1,Bike,ETHIC-AI,Utilitarian,3,5,3,6,1,0.5,0.24,1,4,Correct
626,Brazil,PT,AI,69,Female,NA,8,4,7,7,3,2,4,2,Baby,VIRTUE-BOT,Deontological,4,5,4,5,1,0.22,0.07,6,6,Correct
627,Brazil,PT,AI,41,Male,NA,4,2,6,6,5,3,5,1,Baby,ETHIC-AI,Deontological,6,3,7,4,7,0.81,0.11,5,7,Correct
627,Brazil,PT,AI,41,Male,NA,4,2,6,6,5,3,5,2,Bike,VIRTUE-BOT,Utilitarian,6,3,7,4,7,0.09,0.89,6,7,Correct
628,Brazil,PT,Human,30,Female,NA,5,4,7,7,7,5,7,1,Baby,Dr. Thompson,Deontological,7,1,7,1,7,0,0,7,7,Correct
628,Brazil,PT,Human,30,Female,NA,5,4,7,7,7,5,7,2,Bike,Dr. Smith,Utilitarian,7,1,7,1,7,1,1,7,7,Correct
629,Brazil,PT,AI,26,Female,NA,6,7,7,7,6,5,7,1,Baby,VIRTUE-BOT,Utilitarian,6,1,7,1,7,0.9,1,6,6,Correct
629,Brazil,PT,AI,26,Female,NA,6,7,7,7,6,5,7,2,Bike,ETHIC-AI,Deontological,1,6,2,6,1,1,1,7,7,Correct
630,Brazil,PT,Human,29,Male,NA,4,2,4,4,6,4,6,1,Bike,Dr. Smith,Deontological,6,3,3,6,6,0.28,0.09,4,5,Correct
630,Brazil,PT,Human,29,Male,NA,4,2,4,4,6,4,6,2,Baby,Dr. Thompson,Utilitarian,4,3,4,4,3,0.17,0.76,3,4,Correct
631,Brazil,PT,Human,31,Male,NA,6,3,4,8,7,3,5,1,Bike,Dr. Smith,Deontological,4,3,4,5,3,0.67,0.55,5,4,Correct
631,Brazil,PT,Human,31,Male,NA,6,3,4,8,7,3,5,2,Baby,Dr. Thompson,Utilitarian,1,7,2,7,1,0,0,7,7,Incorrect
632,Brazil,PT,Human,39,Female,NA,8,2,4,4,1,1,5,1,Bike,Dr. Thompson,Utilitarian,5,2,4,1,4,0.68,0.74,4,5,Correct
632,Brazil,PT,Human,39,Female,NA,8,2,4,4,1,1,5,2,Baby,Dr. Smith,Deontological,6,1,5,1,6,0.1,0.08,1,5,Correct
633,Brazil,PT,AI,66,Male,NA,8,4,4,6,5,4,4,1,Bike,VIRTUE-BOT,Deontological,7,1,4,4,4,0.99,1,6,7,Incorrect
633,Brazil,PT,AI,66,Male,NA,8,4,4,6,5,4,4,2,Baby,ETHIC-AI,Utilitarian,4,4,4,4,4,0.14,0,7,4,Incorrect
634,Brazil,PT,AI,30,Male,NA,6,4,4,8,6,3,7,1,Bike,ETHIC-AI,Utilitarian,7,5,7,3,2,1,1,5,7,Correct
634,Brazil,PT,AI,30,Male,NA,6,4,4,8,6,3,7,2,Baby,VIRTUE-BOT,Deontological,7,1,7,1,7,0,0,7,7,Correct
635,Brazil,PT,AI,23,Female,NA,6,7,5,7,5,3,5,1,Baby,ETHIC-AI,Utilitarian,4,6,3,7,4,0.46,0.3,3,3,Correct
635,Brazil,PT,AI,23,Female,NA,6,7,5,7,5,3,5,2,Bike,VIRTUE-BOT,Deontological,5,7,5,1,1,0.63,0.62,5,5,Correct
636,Brazil,PT,AI,24,Female,NA,6,4,4,4,5,4,4,1,Bike,ETHIC-AI,Deontological,6,2,5,2,2,0.13,0.08,6,6,Correct
636,Brazil,PT,AI,24,Female,NA,6,4,4,4,5,4,4,2,Baby,VIRTUE-BOT,Utilitarian,4,5,4,6,1,0.09,0.36,6,6,Correct
637,Brazil,PT,AI,29,Male,NA,5,7,7,4,7,4,6,1,Baby,ETHIC-AI,Deontological,4,5,4,7,2,0.1,0.07,4,5,Incorrect
637,Brazil,PT,AI,29,Male,NA,5,7,7,4,7,4,6,2,Bike,VIRTUE-BOT,Utilitarian,6,6,4,7,2,0.05,0.09,5,5,Correct
638,Brazil,PT,Human,38,Female,NA,5,4,7,6,4,4,5,1,Bike,Dr. Thompson,Utilitarian,1,6,3,7,2,0.29,0.3,4,6,Incorrect
638,Brazil,PT,Human,38,Female,NA,5,4,7,6,4,4,5,2,Baby,Dr. Smith,Deontological,2,6,4,5,6,0.28,0.3,7,6,Correct
639,Brazil,PT,AI,39,Male,NA,6,4,6,8,6,4,6,1,Bike,VIRTUE-BOT,Deontological,7,1,5,6,7,0.02,0,7,7,Correct
639,Brazil,PT,AI,39,Male,NA,6,4,6,8,6,4,6,2,Baby,ETHIC-AI,Utilitarian,5,3,6,6,6,0.98,0.93,5,5,Correct
640,Brazil,PT,Human,24,Male,NA,8,7,2,8,7,5,5,1,Bike,Dr. Smith,Utilitarian,7,1,7,7,7,0.86,1,6,7,Correct
640,Brazil,PT,Human,24,Male,NA,8,7,2,8,7,5,5,2,Baby,Dr. Thompson,Deontological,6,4,3,7,7,0.19,0,4,7,Correct
641,Brazil,PT,AI,37,Female,NA,8,2,6,8,7,4,6,1,Bike,VIRTUE-BOT,Deontological,6,1,6,5,3,0,0,7,7,Correct
641,Brazil,PT,AI,37,Female,NA,8,2,6,8,7,4,6,2,Baby,ETHIC-AI,Utilitarian,1,7,1,6,3,0.01,0,7,7,Correct
642,Brazil,PT,Human,37,Female,NA,6,3,5,4,5,3,4,1,Baby,Dr. Smith,Utilitarian,3,5,3,5,3,0.22,0.27,4,4,Correct
642,Brazil,PT,Human,37,Female,NA,6,3,5,4,5,3,4,2,Bike,Dr. Thompson,Deontological,6,2,6,3,5,0.67,0.11,4,6,Correct
643,Brazil,PT,Human,23,Female,NA,6,7,7,7,6,3,6,1,Bike,Dr. Smith,Deontological,1,6,4,7,6,0.28,0,3,7,Correct
643,Brazil,PT,Human,23,Female,NA,6,7,7,7,6,3,6,2,Baby,Dr. Thompson,Utilitarian,5,6,4,1,7,0.8,1,4,6,Correct
644,Brazil,PT,Human,41,Female,NA,6,4,5,6,7,4,4,1,Bike,Dr. Thompson,Deontological,6,1,7,7,1,1,0,7,7,Correct
644,Brazil,PT,Human,41,Female,NA,6,4,5,6,7,4,4,2,Baby,Dr. Smith,Utilitarian,4,7,1,7,1,0,0,7,7,Incorrect
645,Brazil,PT,AI,39,Female,NA,5,4,5,3,7,5,7,1,Bike,VIRTUE-BOT,Deontological,6,5,5,2,4,1,0.03,4,5,Correct
645,Brazil,PT,AI,39,Female,NA,5,4,5,3,7,5,7,2,Baby,ETHIC-AI,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
646,Brazil,PT,Human,42,Female,NA,4,4,7,4,7,5,7,1,Baby,Dr. Smith,Utilitarian,4,5,5,1,7,1,1,4,4,Correct
646,Brazil,PT,Human,42,Female,NA,4,4,7,4,7,5,7,2,Bike,Dr. Thompson,Deontological,3,7,1,4,4,1,1,4,7,Correct
647,Brazil,PT,AI,38,Female,NA,8,7,5,7,7,5,7,1,Bike,VIRTUE-BOT,Utilitarian,7,1,7,1,7,1,1,7,7,Correct
647,Brazil,PT,AI,38,Female,NA,8,7,5,7,7,5,7,2,Baby,ETHIC-AI,Deontological,7,1,7,1,7,1,0,7,7,Correct
648,Brazil,PT,Human,28,Female,NA,5,1,5,5,7,4,6,1,Bike,Dr. Thompson,Utilitarian,1,6,1,7,1,0,0,5,7,Correct
648,Brazil,PT,Human,28,Female,NA,5,1,5,5,7,4,6,2,Baby,Dr. Smith,Deontological,7,1,7,2,7,0,0,7,7,Correct
649,Brazil,PT,Human,41,Male,NA,4,6,6,7,7,5,7,1,Baby,Dr. Smith,Deontological,7,1,7,1,7,0,0,6,7,Correct
649,Brazil,PT,Human,41,Male,NA,4,6,6,7,7,5,7,2,Bike,Dr. Thompson,Utilitarian,7,1,7,4,7,0,1,7,7,Correct
650,Brazil,PT,Human,37,Female,NA,8,7,6,9,6,4,5,1,Baby,Dr. Thompson,Utilitarian,2,7,3,2,7,0.02,0.02,7,7,Correct
650,Brazil,PT,Human,37,Female,NA,8,7,6,9,6,4,5,2,Bike,Dr. Smith,Deontological,6,1,7,1,7,0,0,7,7,Correct
651,Brazil,PT,Human,38,Male,NA,6,1,1,4,3,2,1,1,Baby,Dr. Smith,Deontological,4,1,7,3,7,0.32,0.25,6,7,Correct
651,Brazil,PT,Human,38,Male,NA,6,1,1,4,3,2,1,2,Bike,Dr. Thompson,Utilitarian,4,1,4,7,4,0.99,0.78,4,6,Correct
